id,entity_id,counterparty_id,contract_id,invoice_number,invoice_date,due_date,total_amount,amount_paid,currency,contra_account_code,status,service_period_start,service_period_end,has_amortization_schedule,journal_entry_id,ai_extraction_raw,ai_confidence_score,contract_matched,approved_by,approved_at,rejection_reason,uploaded_by,pdf_s3_key,notes,created_at,updated_at,pdf_content_hash,net_amount,tax_amount,new_vendor,coa_source,sync_run_id,submitted_by,submitted_at,submit_override_reason,voided_by,voided_at,void_reason,rejected_by,rejected_at
389,3,163,,,2026-03-19,2026-04-03,253.16,0.00,AUD,,draft,,,f,,"{""recon"": {""coa_flag"": ""NEEDS-COA"", ""vendor_flag"": ""MATCHED"", ""amount_match"": false, ""document_gate"": ""ok"", ""entity_source"": ""platform"", ""extraction_error"": ""No /Root object! - Is this really a PDF?"", ""vendor_confidence"": 0.0, ""currency_entity_flag"": false}, ""extraction"": {""currency"": null, ""due_date"": null, ""confidence"": 0.0, ""is_invoice"": null, ""tax_amount"": null, ""description"": null, ""vendor_name"": null, ""invoice_date"": null, ""total_amount"": null, ""document_type"": null, ""vendor_tax_id"": null, ""invoice_number"": null, ""subtotal_amount"": null, ""service_period_end"": null, ""bill_to_entity_hint"": null, ""service_period_start"": null, ""suggested_coa_account"": null}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""Craig Letters"", ""amount"": 253.16, ""status"": ""Closed"", ""trip_id"": """", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2026-03-19T09:22:10.615Z"", ""created_at"": ""2026-03-19T02:08:48.980Z"", ""description"": ""Hi Z. Please reimburse Craig for his ground ops expenses. Thanks."", ""sub_category"": ""Operational expenses"", ""finance_db_id"": 29162, ""sub_category_details"": ""Misc expenses for onground team""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2026-03-19T09:22:10.615Z""}}",0,f,,,,ingest:retool_invoice,invoices/entity_3/2026/07/3ebaaaca2301_1773885985736-Craig-reimbursement.gif,,2026-07-30 08:32:14.803358,2026-08-01 02:32:45.58041,40f13a727a7e55bb82a05b96a6987bf7f1ff3ab53001cfe7e598055f1a1eed4a,,,f,,814,,,,,,,,
2397,2,,,,1900-01-01,,690.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 690, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-01-16T03:07:23.359Z"", ""created_at"": ""2025-01-07T15:44:23.218Z"", ""description"": ""Please initiate the Photographer's payouts for December 2024. Thank you. \n\nhttps://docs.google.com/spreadsheets/d/12XPDeXIDlNq8_w1xRi2Mz5Ml32LqGtKIlIx8fRSQHUk/edit?gid=700995423#gid=700995423 \n\n\n"", ""sub_category"": ""Professional services"", ""finance_db_id"": 12211, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-16T03:07:23.359Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501697,2026-08-01 02:44:30.501697,,,,f,,,,,,,,,,
2398,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": """", ""closed_at"": ""2025-01-22T01:16:12.194Z"", ""created_at"": ""2025-01-10T04:10:18.788Z"", ""description"": ""AU Ops Funds - File expenses has been shared - For approval"", ""sub_category"": ""Others"", ""finance_db_id"": 12451, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-22T01:16:12.194Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501698,2026-08-01 02:44:30.501698,,,,f,,,,,,,,,,
2399,2,,,,1900-01-01,,1362.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 1362, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-01-31T09:46:45.642Z"", ""created_at"": ""2025-01-17T13:08:13.736Z"", ""description"": ""Incrementors - Dec 2024 - Invoice no - 3462 - Invoice attached\n\nbudget issued"", ""sub_category"": ""Marketing services"", ""finance_db_id"": 13136, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-31T09:46:45.642Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501699,2026-08-01 02:44:30.501699,,,,f,,,,,,,,,,
2400,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-02-17T01:36:25.736Z"", ""created_at"": ""2025-01-22T01:35:02.382Z"", ""description"": ""Pay to Abdul - AU Ops Fund\n\n- approved thru slack"", ""sub_category"": ""Others"", ""finance_db_id"": 13685, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-17T01:36:25.736Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.5017,2026-08-01 02:44:30.5017,,,,f,,,,,,,,,,
2401,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-01-24T06:07:08.004Z"", ""created_at"": ""2025-01-23T03:59:54.019Z"", ""description"": ""Team: Claims & Security\nRego: CK19CJ\nAmount:\nPay to: GT Insurance\nCharged to member: Unable to charge guest $2000\nReason for payment/credit: Excess payment to GT Insurance\nBack office ticket number: 13,346"", ""sub_category"": ""Workshop services"", ""finance_db_id"": 13836, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-24T06:07:08.004Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501701,2026-08-01 02:44:30.501702,,,,f,,,,,,,,,,
2402,3,,,,1900-01-01,,2350.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2350, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-01-24T08:00:54.509Z"", ""created_at"": ""2025-01-24T05:24:03.338Z"", ""description"": ""• Team: Claims & Security\n• Rego: 403ZFY\n• Amount: $2350\n• Pay to: [GT Insurance \n• Charged to guest: $500. Guest has maximum protection \n• Reason for payment/credit: Accident / Insurance excess\n• Back office ticket number: 12054\n• Approved by: Alex\n"", ""sub_category"": ""Workshop services"", ""finance_db_id"": 13976, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-24T08:00:54.509Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501702,2026-08-01 02:44:30.501703,,,,f,,,,,,,,,,
2403,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-02-10T00:38:42.262Z"", ""created_at"": ""2025-01-26T02:15:02.509Z"", ""description"": ""Team: Claims & Security\nRego: 781KE8\nAmount: $2000\nPay to: GT Insurance\nCharged to member: Unable to charge guest $2000\nReason for payment/credit: Excess payment to GT Insurance\nBack office ticket number: 9509\n\n"", ""sub_category"": ""Towing services"", ""finance_db_id"": 14108, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-10T00:38:42.262Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501703,2026-08-01 02:44:30.501704,,,,f,,,,,,,,,,
2404,2,,,,1900-01-01,,2000.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-01-31T07:13:20.188Z"", ""created_at"": ""2025-01-29T18:10:44.870Z"", ""description"": ""Ops Fund for SG\n\nbudget issued"", ""sub_category"": ""Others"", ""finance_db_id"": 14511, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-01-31T07:13:20.188Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501704,2026-08-01 02:44:30.501705,,,,f,,,,,,,,,,
2405,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-02-17T01:39:26.765Z"", ""created_at"": ""2025-02-01T01:31:14.396Z"", ""description"": ""Pay Abdul for AU Ops Fund"", ""sub_category"": ""Others"", ""finance_db_id"": 14729, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-17T01:39:26.765Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501706,2026-08-01 02:44:30.501706,,,,f,,,,,,,,,,
2408,2,,,,1900-01-01,,690.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 690, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-02-25T06:03:50.554Z"", ""created_at"": ""2025-02-13T11:09:38.680Z"", ""description"": ""Hi @zilla - kindly pay the January photography payouts. Thank you.\n\nhttps://docs.google.com/spreadsheets/d/127tHMobSh8uCFXyjU1Mx4wWSNIdqbg0GJ6299gustFQ/edit?gid=2031049229#gid=2031049229 \n\n23 photographed cars\n$690"", ""sub_category"": ""Professional services"", ""finance_db_id"": 15474, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-25T06:03:50.554Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501709,2026-08-01 02:44:30.501709,,,,f,,,,,,,,,,
2409,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-02-21T05:01:31.442Z"", ""created_at"": ""2025-02-17T02:26:46.255Z"", ""description"": ""Pay Abdul For AU ops Funds\n\napproved by Uzair thru slack"", ""sub_category"": ""Others"", ""finance_db_id"": 15621, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-21T05:01:31.442Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.50171,2026-08-01 02:44:30.501711,,,,f,,,,,,,,,,
2411,3,,,,1900-01-01,,300.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 300, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-02-28T02:48:42.537Z"", ""created_at"": ""2025-02-20T08:37:01.630Z"", ""description"": ""Team: Claims & Security\n\nRego: 1LL5DN\n\nAmount: $300 \n\nInvoice number: None\n\nPay to: GT Insurance \n\nCharged to member:  Yes\n\nReason for payment/credit: Additional Excess Claim No VL40281639\n\nBack office ticket number: 22010\n\nApproved by: Alex\n\nTicket/slack link on where this amount was approved: None "", ""sub_category"": ""Others"", ""finance_db_id"": 15810, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-02-28T02:48:42.537Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501712,2026-08-01 02:44:30.501713,,,,f,,,,,,,,,,
2412,2,,,,1900-01-01,,1362.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""Incrementors"", ""amount"": 1362, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-04-15T05:25:21.921Z"", ""created_at"": ""2025-02-24T09:57:23.928Z"", ""description"": ""INCREMENTORS - INVOICE "", ""sub_category"": ""Marketing & Advertising"", ""finance_db_id"": 16005, ""sub_category_details"": ""Agency & Consultant fees""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-04-15T05:25:21.921Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501714,2026-08-01 02:44:30.501714,,,,f,,,,,,,,,,
2413,3,,,,1900-01-01,,2000.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": null, ""amount"": 2000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-03-11T03:22:10.307Z"", ""created_at"": ""2025-03-04T06:34:15.764Z"", ""description"": ""Hi Z requesting top up of AU Ops Funds,  Thanks\n\napproved by Uzair in slack"", ""sub_category"": ""Others"", ""finance_db_id"": 16342, ""sub_category_details"": null}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-03-11T03:22:10.307Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501715,2026-08-01 02:44:30.501715,,,,f,,,,,,,,,,
2414,3,,,,1900-01-01,,300.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""GT"", ""amount"": 300, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-03-26T04:46:47.533Z"", ""created_at"": ""2025-03-10T01:50:06.103Z"", ""description"": ""Team: Claims & Security\nRego: 811KG4\nAmount: $300\nPay to: GT Insurance\nCharged to member: Unable to charge guest C785178C-0012\nReason for payment/credit: Excess payment to GT Insurance (Additional $300)\nBack office ticket number: 22388\n"", ""sub_category"": ""Insurance & Compliance"", ""finance_db_id"": 16644, ""sub_category_details"": ""Claim settlements including excess""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-03-26T04:46:47.533Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501716,2026-08-01 02:44:30.501716,,,,f,,,,,,,,,,
2415,3,,,,1900-01-01,,300.00,0.00,AUD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""GT"", ""amount"": 300, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""AUD"", ""platform"": ""Drive mate"", ""closed_at"": ""2025-03-26T04:48:20.757Z"", ""created_at"": ""2025-03-10T03:14:15.147Z"", ""description"": ""Team: Claims & Security\nRego: 574JG2\nAmount: $300\nPay to: GT Insurance\nCharged to member: Unable to charge guest Mark Lorenz 863906E7-0007\nReason for payment/credit: Additional $300 excess payment to GT Insurance\nBack office ticket number: 6749\n"", ""sub_category"": ""Insurance & Compliance"", ""finance_db_id"": 16650, ""sub_category_details"": ""Claim settlements including excess""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-03-26T04:48:20.757Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501717,2026-08-01 02:44:30.501717,,,,f,,,,,,,,,,
2419,2,,,,1900-01-01,,1526.00,0.00,SGD,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""ABWIN LEASING"", ""amount"": 1526, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""SGD"", ""platform"": ""Drive lah"", ""closed_at"": ""2025-04-15T05:41:41.938Z"", ""created_at"": ""2025-04-15T05:39:07.378Z"", ""description"": ""ABWIN LEASING - COMPANY VAN"", ""sub_category"": ""Operational expenses"", ""finance_db_id"": 18152, ""sub_category_details"": ""Warehousing, Logistics & Delivery fees""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-04-15T05:41:41.938Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501721,2026-08-01 02:44:30.501722,,,,f,,,,,,,,,,
2423,2,,,,1900-01-01,,40000.00,0.00,INR,,draft,,,f,,"{""recon"": {""stub"": true, ""coa_flag"": ""NO-COUNTERPARTY"", ""vendor_flag"": ""QUARANTINE"", ""document_gate"": ""ok"", ""ingest_outcome"": ""no_document_stub"", ""document_status"": ""NO_DOCUMENT""}, ""retool_ref"": {""type"": ""To be paid"", ""payee"": ""RKA - Ridhi Karan"", ""amount"": 40000, ""status"": ""Closed"", ""category"": ""3rd party payment"", ""currency"": ""INR"", ""platform"": ""Central"", ""closed_at"": ""2025-05-12T02:40:26.084Z"", ""created_at"": ""2025-05-12T02:12:52.249Z"", ""description"": ""RKA - 24-25/250- Professional Charges for accounts management for the month of September"", ""sub_category"": ""Other professional services"", ""finance_db_id"": 19531, ""sub_category_details"": ""Accounting & Tax Advisory""}, ""provisional_paid"": {""is_provisional_paid"": true, ""provisional_paid_at"": ""2025-05-12T02:40:26.084Z""}}",,f,,,,ingest:retool_nodoc_stub,,,2026-08-01 02:44:30.501726,2026-08-01 02:44:30.501726,,,,f,,,,,,,,,,
