finance_db_id,payee,amount,currency,retool_status,platform,outcome,invoice_id,duplicate_of,dup_reason,is_invoice,document_type,entity_id,entity_source,currency_entity_flag,counterparty_id,vendor_flag,coa,run_id,timestamp
29318,CDG,904.7,SGD,Approved,Drive lah,not_invoice,383,,,False,quotation,2,bill_to,False,59,MATCHED,5001,814,2026-07-30T08:30:50.730125
29298,Focussed Claims Management,350,AUD,Closed,Drive mate,uploaded,384,,,True,tax_invoice,3,bill_to,False,671,MATCHED,5032,814,2026-07-30T08:30:56.248932
29238,Focussed Assessing,330,AUD,Closed,Drive mate,uploaded,385,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T08:31:11.457671
29215,Norman Chan,198,AUD,Closed,Drive mate,uploaded,386,,,True,tax_invoice,3,bill_to,False,111,MATCHED,5001,814,2026-07-30T08:31:18.955447
29203,Fixed lah,150,SGD,Closed,Drive lah,uploaded,387,,,True,invoice,2,bill_to,False,,QUARANTINE,,814,2026-07-30T08:31:36.488534
29178,Focussed Assessing,330,AUD,Closed,Drive mate,uploaded,388,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T08:31:53.515982
29162,Craig Letters,253.16,AUD,Closed,Drive mate,uploaded,389,,,,,3,platform,False,,QUARANTINE,,814,2026-07-30T08:31:59.983969
29160,Combined Towing,1574.76,AUD,Closed,Drive Mate,uploaded,390,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:32:14.933324
29125,Auto Tow Nominees Pty Ltd,598,AUD,Closed,Drive mate,not_invoice,391,,,False,invoice,3,platform,False,361,MATCHED,,814,2026-07-30T08:32:33.217054
29122,Intercom,169.39,USD,Approved,Central,uploaded,392,,,True,invoice,2,bill_to,False,87,MATCHED,6701,814,2026-07-30T08:32:37.816691
29121,Intercom,178.22,USD,Approved,Central,uploaded,393,,,True,invoice,2,bill_to,False,87,MATCHED,6701,814,2026-07-30T08:32:56.239492
29120,Stephen Inner West Smash Repairs,1980,AUD,Closed,Drive mate,uploaded,394,,,True,tax_invoice,3,bill_to,False,138,MATCHED,5032,814,2026-07-30T08:33:14.724379
29119,Intercom,18307.8,USD,Closed,Central,uploaded,395,,,True,invoice,2,bill_to,False,87,MATCHED,6701,814,2026-07-30T08:33:21.900207
29118,NTUC,4246.07,SGD,Closed,Drive lah,uploaded,396,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,814,2026-07-30T08:33:40.845677
29115,VentureHaven,263.5,SGD,Closed,Central,uploaded,397,,,True,invoice,1,bill_to,True,,QUARANTINE,,814,2026-07-30T08:33:59.851426
29090,Fixed lah,180,SGD,Closed,Drive lah,uploaded,398,,,True,invoice,2,bill_to,False,,QUARANTINE,,814,2026-07-30T08:34:18.335542
29006,Cheng Chuan Motor Services,750,SGD,Closed,Drive lah,uploaded,399,,,True,tax_invoice,2,bill_to,False,55,MATCHED,5032,814,2026-07-30T08:34:35.599585
28932,Autorola,717.31,AUD,Closed,Drive mate,uploaded,400,,,True,tax_invoice,3,bill_to,False,41,MATCHED,5032,814,2026-07-30T08:34:40.018042
28906,Autorola AU,173.75,AUD,Closed,Drive mate,uploaded,401,,,True,tax_invoice,3,bill_to,False,41,MATCHED,5032,814,2026-07-30T08:34:46.414473
28878,"SentriLock, LLC",923.52,USD,Closed,Drive mate,uploaded,402,,,True,invoice,3,bill_to,False,130,MATCHED,5030,814,2026-07-30T08:34:52.442916
28877,Humax | Altimobility Corp.,10000,USD,Closed,Drive mate,uploaded,403,,,True,invoice,3,bill_to,False,649,MATCHED,5030,814,2026-07-30T08:34:58.985278
28820,EXPERIAN,7582.58,AUD,Approved,Drive mate,uploaded,404,,,True,tax_invoice,3,bill_to,False,274,MATCHED,6701,814,2026-07-30T08:35:14.598288
28819,EXPERIAN,7925.78,AUD,Approved,Drive mate,uploaded,405,,,True,tax_invoice,3,bill_to,False,274,MATCHED,6701,814,2026-07-30T08:35:22.788350
28775,Rajat Verma,10300,AUD,Closed,Drive Mate,not_invoice,406,,,False,letter,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:35:31.304432
28753,Matheus van der Kooi,7953.69,AUD,Closed,Drive mate,uploaded,407,,,,,3,platform,False,187,MATCHED,5062,814,2026-07-30T08:35:49.696089
28740,THINXTRA SOLUTIONS PTY LTD,10742.2,AUD,Closed,Drive mate,uploaded,408,,,True,tax_invoice,3,bill_to,False,142,MATCHED,5030,814,2026-07-30T08:36:05.239012
28738,Humax | Altimobility Corp.,10000,USD,Closed,Drive mate,uploaded,409,,,True,invoice,3,bill_to,False,649,MATCHED,5030,814,2026-07-30T08:36:23.159950
28737,PACK SEND Marrickville,330,AUD,Approval Required,Drive mate,uploaded,410,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,814,2026-07-30T08:36:38.249996
28697,Focussed Assessing Pty Ltd (ABN 92 143 234 066),165,AUD,Closed,Drive mate,uploaded,411,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T08:36:55.946038
28693,Melbourne Prestige Centr,968,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:37:03.806378
28685,Tokio Marine Insurance Singapore Ltd.,3270,SGD,Closed,Drive lah,not_invoice,412,,,False,letter,2,bill_to,False,144,MATCHED,,814,2026-07-30T08:37:03.806402
28679,CHENG CHUAN MOTOR SERVICES,1000,SGD,Closed,Drive lah,uploaded,413,,,True,tax_invoice,2,bill_to,False,55,MATCHED,5032,814,2026-07-30T08:37:22.556258
28675,AFCA,411.44,AUD,Auto-approved,Drive Mate,uploaded,414,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:37:26.801693
28674,AFCA,3898.72,AUD,Auto-approved,Drive Mate,uploaded,415,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:37:44.404526
28673,AFCA,3596.34,AUD,Auto-approved,Drive Mate,uploaded,416,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:38:02.922934
28672,AFCA,411.44,AUD,Auto-approved,Drive Mate,uploaded,417,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:38:20.918762
28671,AFCA,5096.08,AUD,Auto-approved,Drive Mate,uploaded,418,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:38:38.719608
28670,AFCA,411.44,AUD,Auto-approved,Drive Mate,uploaded,419,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:38:56.361539
28669,AFCA,2316.4,AUD,Auto-approved,Drive Mate,uploaded,420,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:39:14.829582
28668,AFCA,411.44,AUD,Auto-approved,Drive Mate,uploaded,421,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:39:33.237983
28667,AFCA,103.62,AUD,Auto-approved,Drive Mate,uploaded,422,,,,,3,platform,False,,QUARANTINE,,814,2026-07-30T08:39:50.894096
28666,AFCA,71.9,AUD,Auto-approved,Drive Mate,uploaded,423,,,,,3,platform,False,,QUARANTINE,,814,2026-07-30T08:40:06.523300
28665,AFCA,25.13,AUD,Auto-approved,Drive Mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:40:22.181846
28613,Select PTE LTD,200,SGD,Closed,Drive lah,uploaded,424,,,True,invoice,2,bill_to,False,128,MATCHED,6401,814,2026-07-30T08:40:22.181875
28543,CHENG CHUAN MOTOR SERVICES,500,SGD,Closed,Drive Lah,uploaded,425,,,True,tax_invoice,2,bill_to,False,55,MATCHED,5032,814,2026-07-30T08:40:36.160601
28533,Focussed Assessin,165,AUD,Closed,Drive mate,uploaded,426,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T08:40:42.612252
28507,Jonkers Smash Repairs,3149.01,AUD,Closed,Drive mate,uploaded,427,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:40:50.145020
28496,ComfortDelGro Corporation,109,SGD,Approved,Drive lah,uploaded,428,,,True,tax_invoice,2,bill_to,False,59,MATCHED,5001,814,2026-07-30T08:41:08.117480
28483,Wattersons,438.9,AUD,Auto-approved,Drive Mate,uploaded,429,,,True,tax_invoice,3,bill_to,False,157,MATCHED,6501,814,2026-07-30T08:41:14.659207
28392,HDB,720,SGD,Closed,Drive lah,not_invoice,430,,,False,spreadsheet_screenshot,2,platform,False,80,MATCHED,5060,814,2026-07-30T08:41:35.345909
28378,ACE,907.5,AUD,Closed,Drive mate,uploaded,431,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,814,2026-07-30T08:41:43.329670
28377,ACE,1100,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:42:00.799057
28375,ACE,770,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:42:00.799085
28346,Aircall,2844,USD,Closed,Central,uploaded,432,,,True,invoice,2,bill_to,False,31,MATCHED,6701,814,2026-07-30T08:42:00.799101
28345,Aircall,2844.93,USD,Closed,Central,uploaded,433,,,True,invoice,2,bill_to,False,31,MATCHED,6701,814,2026-07-30T08:42:18.309680
28342,Aircall,2988,USD,Closed,Central,uploaded,434,,,True,invoice,2,bill_to,False,31,MATCHED,6701,814,2026-07-30T08:42:35.836046
28340,Aircall,3163.1,USD,Closed,Central,uploaded,435,,,True,invoice,2,bill_to,False,31,MATCHED,6701,814,2026-07-30T08:42:53.703092
28294,Rohde Smash Repairs,3909.3,AUD,Closed,Drive mate,uploaded,436,,,True,tax_invoice,3,bill_to,False,652,MATCHED,5032,814,2026-07-30T08:43:13.189432
28259,NORMAN CHAN,1034,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:43:27.581217
28228,Craig Letters,0,AUD,Closed,Drive Mate,not_invoice,437,,,False,spreadsheet_screenshot,3,platform,False,,QUARANTINE,,814,2026-07-30T08:43:27.581245
28203,Focussed Loss Management,165,AUD,Closed,Drive mate,uploaded,438,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T08:43:44.985688
28133,Select PTE LTD,600,SGD,Closed,Drive lah,uploaded,439,,,True,invoice,2,bill_to,False,128,MATCHED,6401,814,2026-07-30T08:43:53.424889
28117,Mike Hill,170.44,AUD,Closed,Drive mate,uploaded,440,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:44:02.886126
28113,CHENG CHUAN MOTOR SERVICES ,250,SGD,Closed,Drive Lah,uploaded,441,,,True,tax_invoice,2,bill_to,False,55,MATCHED,5032,814,2026-07-30T08:44:23.634127
28112,CHENG CHUAN MOTOR SERVICES,250,SGD,Closed,Drive Lah,duplicate,,inv#425,semantic,True,tax_invoice,2,bill_to,,,,,814,2026-07-30T08:44:27.839552
28060,Birthday Cake for Employees,50,SGD,Closed,Central,no_attachment,,,,,,,,,,,,814,2026-07-30T08:44:32.678159
28052,Insuret,2306,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:44:32.678183
28027,Onfido,5883.71,USD,Closed,Central,uploaded,443,,,True,tax_invoice,2,bill_to,False,116,MATCHED,6701,814,2026-07-30T08:44:32.678200
28024,Altimobility,10000,USD,Closed,Drive mate,not_invoice,444,,,False,report,3,platform,False,649,MATCHED,5030,814,2026-07-30T08:44:41.340096
28017,Stephen Inner West Smash Repairs Pty Ltd,2090,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:44:56.240192
28004,MPDG Services Pty Ltd,6600,AUD,Closed,Drive mate,uploaded,445,,,True,tax_invoice,3,bill_to,False,662,MATCHED,5032,814,2026-07-30T08:44:56.240216
27983,Focussed Assessing,165,AUD,Closed,Drive Mate,uploaded,446,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T08:45:03.331055
27982,ACE,2771,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:45:10.370996
27975,Northside Autocare Pty Ltd,296,AUD,Closed,Drive Mate,not_invoice,447,,,False,receipt,3,platform,False,,QUARANTINE,,814,2026-07-30T08:45:10.371018
27962, Stephen Inner West Smash Repairs ,5000,AUD,Closed,Drive mate,uploaded,448,,,True,tax_invoice,3,bill_to,False,138,MATCHED,5032,814,2026-07-30T08:45:28.271821
27943,Fixed Lah,140,SGD,Closed,Drive lah,no_attachment,,,,,,,,,,,,814,2026-07-30T08:45:35.428838
27940,NTUC,4036.55,SGD,Closed,Drive lah,uploaded,449,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,814,2026-07-30T08:45:35.428862
27939,NTUC,5850.83,SGD,Closed,Drive lah,uploaded,450,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,814,2026-07-30T08:45:54.699710
27929,ELITE AM PTE LTD,3270,SGD,Closed,Drive Lah,uploaded,451,,,True,tax_invoice,2,bill_to,False,664,MATCHED,5032,814,2026-07-30T08:46:13.244766
27927,Alexcess Car,500.23,USD,Closed,Drive mate,not_invoice,452,,,False,receipt,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:46:21.311413
27918,ISS First Response,7573.9,AUD,Closed,Drive mate,uploaded,453,,,True,tax_invoice,3,bill_to,False,656,MATCHED,5032,814,2026-07-30T08:46:38.462098
27917,ISS First Response,9659.49,AUD,Closed,Drive mate,uploaded,454,,,True,tax_invoice,3,bill_to,False,656,MATCHED,5032,814,2026-07-30T08:46:56.470326
27916,ISS First Response,2841.03,AUD,Closed,Drive mate,uploaded,455,,,True,tax_invoice,3,bill_to,False,656,MATCHED,5032,814,2026-07-30T08:47:15.116763
27915,"SentriLock, LLC",970.32,USD,Closed,Drive mate,uploaded,456,,,True,invoice,3,bill_to,False,130,MATCHED,5030,814,2026-07-30T08:47:33.496448
27914,PACK SEND Marrickville,330,AUD,Approval Required,Drive mate,uploaded,457,,,True,tax_invoice,3,bill_to,False,117,MATCHED,5066,814,2026-07-30T08:47:39.895429
27900,ALEXCESS LIBIRAN,365,SGD,Closed,Drive Lah,not_invoice,458,,,False,receipt,2,platform,False,,QUARANTINE,,814,2026-07-30T08:47:57.077113
27874,MOVA AUTOMOTIVE PTE LTD,2539.7,SGD,Closed,Drive lah,uploaded,459,,,True,tax_invoice,2,bill_to,False,106,MATCHED,5032,814,2026-07-30T08:48:14.869809
27854,ur drive,2000,AUD,Closed,Drive Mate,uploaded,460,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:48:23.356848
27852,Tokio Marine Insurance Singapore Ltd.,5784.91,SGD,Closed,Drive lah,uploaded,461,,,True,tax_invoice,2,bill_to,False,,QUARANTINE,,814,2026-07-30T08:48:40.054402
27851,"SentriLock, LLC",985.92,USD,Closed,Drive mate,uploaded,462,,,True,invoice,3,bill_to,False,130,MATCHED,5030,814,2026-07-30T08:48:57.757275
27723,Experian,5491.2,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:49:04.628160
27722,Experian,5877.3,AUD,Closed,Drive mate,uploaded,463,,,True,tax_invoice,3,bill_to,False,274,MATCHED,6701,814,2026-07-30T08:49:04.628181
27719,Experian,5469.75,AUD,Closed,Drive mate,uploaded,464,,,True,tax_invoice,3,bill_to,False,274,MATCHED,6701,814,2026-07-30T08:49:12.825975
27718,Illion,5316.03,AUD,Closed,Drive mate,uploaded,465,,,True,tax_invoice,3,bill_to,False,83,MATCHED,6701,814,2026-07-30T08:49:21.718718
27712,The Hollard Insurance Company - Insuret Claims Account,3650,AUD,Closed,Drive mate,not_invoice,466,,,False,letter,3,bill_to,False,342,MATCHED,,814,2026-07-30T08:49:30.594336
27647,HDB,120,SGD,Closed,Drive lah,not_invoice,467,,,False,report,2,platform,False,80,MATCHED,5060,814,2026-07-30T08:49:49.136630
27636,Tokio Marine Insurance Corp,3270,SGD,Closed,Drive lah,no_attachment,,,,,,,,,,,,814,2026-07-30T08:49:56.703119
27550,Cheng Chuan Motor Services,280,SGD,Closed,Drive lah,uploaded,468,,,True,tax_invoice,2,bill_to,False,55,MATCHED,5032,814,2026-07-30T08:49:56.703141
27542,Netrust,545,SGD,Closed,Drive lah,uploaded,469,,,True,invoice,2,bill_to,False,597,MATCHED,6701,814,2026-07-30T08:50:00.712380
27538,THINXTRA,13496.98,AUD,Closed,Drive mate,uploaded,470,,,True,tax_invoice,3,bill_to,False,142,MATCHED,5030,814,2026-07-30T08:50:15.531058
27536,THINXTRA,12184.74,AUD,Closed,Drive mate,uploaded,471,,,True,tax_invoice,3,bill_to,False,142,MATCHED,5030,814,2026-07-30T08:50:35.120762
27510,Focussed Assessing Pty Ltd (ABN 92 143 234 066),220,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:50:53.247358
27457, Stephen Inner West Smash Repairs ,3092.2,AUD,Closed,Drive mate,uploaded,472,,,True,tax_invoice,3,bill_to,False,138,MATCHED,5032,814,2026-07-30T08:50:53.247383
27447,Income Insurance,3000,SGD,Closed,Drive lah,not_invoice,473,,,False,letter,1,bill_to,True,,QUARANTINE,,814,2026-07-30T08:51:00.403454
27435,HDB,600,SGD,Closed,Drive lah,not_invoice,474,,,False,spreadsheet_screenshot,2,platform,False,80,MATCHED,5060,814,2026-07-30T08:51:17.968175
27425,Autorola AU ­ ,1252.35,AUD,Closed,Drive mate,uploaded,475,,,True,tax_invoice,3,bill_to,False,41,MATCHED,5032,814,2026-07-30T08:51:25.985342
27423,Matheus van der Kooi,7773.87,AUD,Closed,Drive Mate,uploaded,476,,,,,3,platform,False,187,MATCHED,5062,814,2026-07-30T08:51:32.664782
27381,CAVALO SERVICE DEPARTMENT,2558.6,AUD,Closed,Drive Mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:51:48.101051
27380,CAVALO SERVICE DEPARTMENT,3612.3,AUD,Closed,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T08:51:48.101076
27349,Tokio Marine,3270,SGD,Closed,Drive lah,not_invoice,477,,,False,letter,2,bill_to,False,144,MATCHED,,814,2026-07-30T08:51:48.101093
27345,Insuret,5000,AUD,Closed,Drive Mate,not_invoice,478,,,False,letter,3,bill_to,False,342,MATCHED,,814,2026-07-30T08:52:07.099269
27324,AFCA,1255.63,AUD,Closed,Drive mate,uploaded,479,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:52:24.846825
27319,AFCA,109.52,AUD,Closed,Drive mate,uploaded,480,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:52:42.885457
27312,AFCA,3847.61,AUD,Closed,Drive mate,uploaded,481,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:53:00.885331
27311,Australian Financial Complaints Authority Limited,2511.26,AUD,Approved,Drive mate,uploaded,482,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:53:19.722553
27235,Jay Balan,1221,SGD,Closed,Drive lah,uploaded,483,,,,,2,platform,False,,QUARANTINE,,814,2026-07-30T08:53:37.781453
27222,SMD Lawyers,1760,AUD,Closed,Drive Mate,uploaded,484,,,True,tax_invoice,3,bill_to,False,622,MATCHED,6501,814,2026-07-30T08:53:52.578741
27203,Philcare,4712.16,USD,Closed,Drive lah,no_attachment,,,,,,,,,,,,814,2026-07-30T08:54:08.332186
27159,IRAS,3261.99,SGD,Closed,Drive lah,not_invoice,485,,,False,letter,1,bill_to,True,,QUARANTINE,,814,2026-07-30T08:54:08.332212
27133,ATO - AUSTRALIAN TAXATION OFFICE ,13564,AUD,Closed,Drive mate,not_invoice,486,,,False,report,3,bill_to,False,28,MATCHED,6500,814,2026-07-30T08:54:26.666566
27100,AFCA,411.44,AUD,Closed,Drive mate,uploaded,487,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:54:44.564317
27099,AFCA,3847.61,AUD,Closed,Drive mate,duplicate,,inv#481,hash,,,,,,,,,814,2026-07-30T08:55:03.015241
27098,AFCA,411.44,AUD,Closed,Drive mate,uploaded,488,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:55:03.953621
27097,AFCA,109.52,AUD,Closed,Drive mate,duplicate,,inv#480,hash,,,,,,,,,814,2026-07-30T08:55:22.059445
27096,AFCA,2511.26,AUD,Closed,Drive mate,duplicate,,inv#482,hash,,,,,,,,,814,2026-07-30T08:55:23.085461
27095,AFCA,402.29,AUD,Closed,Drive mate,uploaded,489,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:55:24.092722
27094,AFCA,1255.63,AUD,Closed,Drive mate,duplicate,,inv#479,hash,,,,,,,,,814,2026-07-30T08:55:42.478986
27093,AFCA,388.69,AUD,Closed,Drive mate,uploaded,490,,,True,tax_invoice,3,bill_to,False,650,MATCHED,5025,814,2026-07-30T08:55:43.295769
27037,Fixed Lah,800,SGD,Closed,Drive lah,not_invoice,491,,,False,other,2,platform,False,,QUARANTINE,,814,2026-07-30T08:56:02.166296
26940,AWS,10574.6,SGD,Closed,Central,uploaded,492,,,True,tax_invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:56:19.879253
26938,AWS,9099.82,SGD,Closed,Central,uploaded,493,,,True,tax_invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:56:38.642397
26937,AWS,8719.34,SGD,Closed,Central,uploaded,494,,,True,tax_invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:56:58.053065
26928,AWS,171.33,SGD,Closed,Central,uploaded,495,,,True,tax_invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:57:17.440570
26927,AWS,171.88,SGD,Closed,Central,uploaded,496,,,True,tax_invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:57:35.862133
26926,AWS,223.97,SGD,Closed,Central,uploaded,497,,,True,invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:57:56.756149
26925,AWS,169.88,SGD,Closed,Central,uploaded,498,,,True,tax_invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:58:13.686133
26924,AWS,233.68,SGD,Closed,Central,uploaded,499,,,True,invoice,2,bill_to,False,355,MATCHED,,814,2026-07-30T08:58:31.904501
26852,ur drive,2000,AUD,Closed,Drive Mate,uploaded,500,,,True,tax_invoice,3,bill_to,False,,QUARANTINE,,814,2026-07-30T08:58:49.208902
26813,CHOON HUAT TYRE & BATTERY CO,30,SGD,Closed,Drive Lah,not_invoice,501,,,False,receipt,2,platform,False,672,MATCHED,5025,814,2026-07-30T08:59:06.374029
26754,ACE,880,AUD,Closed,Drive mate,uploaded,502,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,814,2026-07-30T08:59:22.959982
26753,ACE,1155,AUD,Closed,Drive mate,uploaded,503,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,814,2026-07-30T08:59:39.810003
26752,ACE,907.5,AUD,Closed,Drive mate,uploaded,504,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,814,2026-07-30T08:59:57.591295
26751,ACE,1430,AUD,Closed,Drive mate,uploaded,505,,,True,tax_invoice,3,bill_to,False,28,MATCHED,6500,814,2026-07-30T09:00:14.537011
26696,A1 Smash Repairs,1452,AUD,Closed,Drive mate,uploaded,506,,,True,invoice,3,bill_to,False,,QUARANTINE,,814,2026-07-30T09:00:31.699338
26664,HDB,720,SGD,Closed,Drive lah,not_invoice,507,,,False,spreadsheet_screenshot,2,bill_to,False,80,MATCHED,5060,814,2026-07-30T09:00:50.000398
26656,Actual host Mike Hill,830,AUD,Closed,Drive mate,uploaded,508,,,,,3,platform,False,,QUARANTINE,,814,2026-07-30T09:00:58.086213
26643,Focussed Assessing Pty Ltd,275,AUD,Closed,Drive mate,uploaded,509,,,True,tax_invoice,3,bill_to,False,72,MATCHED,5034,814,2026-07-30T09:01:14.287340
26571,GT Insurance,3000,AUD,Closed,Drive Mate,no_attachment,,,,,,,,,,,,814,2026-07-30T09:01:21.729849
26512,"$5,491.20",5491.2,AUD,Closed,Drive mate,uploaded,510,,,True,tax_invoice,3,bill_to,False,274,MATCHED,6701,814,2026-07-30T09:01:21.729877
26465,Rohde Smash Repairs,2156.69,AUD,Closed,Drive mate,uploaded,511,,,True,tax_invoice,3,bill_to,False,652,MATCHED,5032,814,2026-07-30T09:01:30.304643
26418,Michael Wilsen,2035.83,AUD,Approved,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T09:01:45.351565
26407,Focussed Assessing,110,AUD,Approved,Drive mate,no_attachment,,,,,,,,,,,,814,2026-07-30T09:01:45.351589
26383,Stephen Inner West Smash Repairs,880,AUD,Closed,Drive Mate,no_attachment,,,,,,,,,,,,814,2026-07-30T09:01:45.351606
